Date,Count
2001,114
2002,104
2003,115
2004,174
2005,255
2006,322
2007,222
2008,198
2009,191
2010,218
2011,194
2012,157
2013,55
2014,131
2015,210
2016,220
2017,238
2018,223
2019,224
2020,9
