Date,Sum_District,Sum_State
2010,3397905.3499999996,6932107.922175
2011,2781966.8420000006,6550570.772000001
2012,2028273.9400000002,5735543.567458001
2013,2159737.6719999993,4888243.97
2014,1674619.538,4595542.058000001
2015,1397674.6239999998,4821682.602000001
2016,811075.108,3525522.888
2017,717045.0020000001,3017218.1359999995
2018,1139277.802,3303648.272
