Date,Count
2001,101
2002,138
2003,89
2004,70
2005,110
2006,124
2007,97
2008,98
2009,82
2010,72
2011,51
2012,41
2013,41
2014,46
2015,35
2016,42
2017,33
2018,43
2019,18
2020,23
