Date,Count
2001,174
2002,132
2003,181
2004,213
2005,233
2006,261
2007,261
2008,174
2009,186
2010,193
2011,192
2012,173
2013,104
2014,114
2015,131
2016,121
2017,117
2018,97
2019,124
2020,19
