Date,Count
2001,47
2002,90
2003,83
2004,78
2005,67
2006,69
2007,49
2008,40
2009,24
2010,17
2011,8
2012,18
2013,13
2014,4
2015,2
2016,7
2017,106
2018,119
2019,39
2020,38
