Date,Count
2001,56
2002,39
2003,21
2004,49
2005,55
2006,87
2007,105
2008,128
2009,140
2010,184
2011,306
2012,217
2013,232
2014,250
2015,249
2016,237
2017,313
2018,1574
2019,1636
2020,84
