Date,Count
2001,24
2002,20
2003,17
2004,23
2005,29
2006,19
2007,16
2008,7
2009,13
2010,7
2011,5
2012,4
2013,12
2014,12
2015,6
2016,0
2017,14
2018,0
2019,4
