Program,State,CD,Facilities,Percent
CAA,NC,,74,2.4941017863161443
CWA,NC,,936,15.072463768115943
RCRA,NC,,61,0.7683587353570979
CAA,NC,2,3,1.5544041450777202
CWA,NC,2,53,13.730569948186528
RCRA,NC,2,2,0.437636761487965
