Date,Count
2001,6
2002,15
2003,4
2004,9
2005,6
2006,13
2007,16
2008,11
2009,10
2010,16
2011,17
2012,13
2013,14
2014,15
2015,3
2016,5
2017,12
2018,6
2019,15
2020,6
