Date,Amount,Count
2001,72000.0,71
2002,374416.0,64
2003,106000.0,60
2004,137000.0,55
2005,16000.0,19
2006,0.0,17
2007,18000.0,16
2008,2400.0,16
2009,120500.0,76
2010,117811.56,48
2011,238000.0,44
2012,61175.0,48
2013,230869.0,33
2014,145000.0,28
2015,84000.0,44
2016,166094.0,41
2017,290908.0,38
2018,168853.0,23
2019,231785.0,15
2020,55180.0,9
