Program,State,CD,Facilities,Percent
CAA,TX,,272,4.924859677711389
CWA,TX,,2677,7.138857036187632
RCRA,TX,,360,2.4469820554649266
CAA,TX,33,1,0.7246376811594203
CWA,TX,33,12,1.084010840108401
RCRA,TX,33,17,3.2442748091603053
