Date,Count
2001,19
2002,34
2003,89
2004,71
2005,48
2006,57
2007,65
2008,43
2009,45
2010,40
2011,33
2012,39
2013,28
2014,34
2015,29
2016,29
2017,31
2018,27
2019,34
2020,25
