Date,Sum_District,Sum_State
2010,4496178.024,54701169.98327703
2011,5497380.824,52220518.26050401
2012,5850266.2128,50817430.213981025
2013,5220017.222099999,48201163.73810001
2014,4996531.339099999,48480428.24079401
2015,5688841.022,47324630.599094056
2016,4766187.763099998,44152001.96289398
2017,4358994.7911,38786629.54329702
2018,4801479.3184,41531488.355494015
