Date,Count
2001,36
2002,38
2003,69
2004,97
2005,154
2006,164
2007,169
2008,124
2009,148
2010,107
2011,104
2012,93
2013,133
2014,158
2015,164
2016,113
2017,123
2018,75
2019,11
2020,2
