Date,Count
2001,1
2002,4
2003,1
2004,3
2005,5
2006,8
2007,4
2008,4
2009,4
2010,0
2011,1
2012,7
2013,9
2014,5
2015,0
2016,3
2017,8
2018,2
2019,3
