Date,Sum_District,Sum_State
2010,119133.497625,134667906.9619779
2011,231255.28967099998,137244823.40361843
2012,223117.59521799997,130753588.01675558
2013,186135.99,133994930.2055999
2014,160956.876,132191345.17720005
2015,159497.642,120193995.19169997
2016,153248.578,106959334.69889997
2017,160478.54200000002,102486435.41340005
2018,141612.058,106373724.53929998
