Program,State,CD,Facilities,Percent
CAA,IL,,36,0.13750429700928155
CWA,IL,,2102,16.021341463414636
RCRA,IL,,332,0.8083956268718498
CAA,IL,9,0,0.0
CWA,IL,9,14,13.084112149532709
RCRA,IL,9,6,0.3395585738539898
