Program,State,CD,Facilities,Percent
CAA,IL,,36,0.137520055008022
CWA,IL,,2100,16.00731763091699
RCRA,IL,,332,0.8085334372412449
CAA,IL,9,0,0.0
CWA,IL,9,14,13.084112149532709
RCRA,IL,9,6,0.3395585738539898
