Date,Count
2001,21
2002,43
2003,56
2004,81
2005,66
2006,56
2007,87
2008,62
2009,63
2010,59
2011,46
2012,50
2013,50
2014,27
2015,24
2016,50
2017,24
2018,16
2019,25
2020,3
