Program,State,CD,Facilities,Percent
CAA,IL,,36,0.23603461841070023
CWA,IL,,2059,26.578030205240736
RCRA,IL,,269,1.1969386847023227
CAA,IL,1,0,0.0
CWA,IL,1,17,13.385826771653544
RCRA,IL,1,11,1.1789924973204717
