Date,Count
2001,688
2002,576
2003,402
2004,71
2005,95
2006,131
2007,134
2008,497
2009,880
2010,919
2011,627
2012,796
2013,288
2014,453
2015,413
2016,593
2017,674
2018,648
2019,667
2020,279
