Date,Amount,Count
2001,17742860.0,762
2002,3361572.0,863
2003,4450917.0,715
2004,2867117.0,882
2005,3170519.0,682
2006,5531048.5,589
2007,4907220.0,605
2008,4387703.33,540
2009,6723282.0,644
2010,2481506.3,487
2011,3298433.0,407
2012,4347316.0,398
2013,1502831.77,412
2014,12905713.0,385
2015,3845169.0,286
2016,2060298.0,296
2017,4848266.1,350
2018,1677209.63,428
2019,2430048.0,407
2020,11102370.0,125
