Date,Amount,Count
2001,68800,14
2002,2036926,17
2003,62314,12
2004,17100,4
2005,64558,12
2006,88175,10
2007,20840,7
2008,37300,6
2009,17800,7
2010,17100,7
2011,217787,26
2012,76500,17
2013,499647,10
2014,369400,9
2015,188142,3
2016,72841,4
2017,36594,5
2018,176816,5
2019,142823,6
2020,1329885,2
