Date,Sum_District,Sum_State
2010,187076.173125,111358266.98339602
2011,162026.536504,103219764.90904596
2012,163904.97252299997,91216156.67815307
2013,134669.34,89233161.29800011
2014,140256.3,95641134.02599995
2015,143298.26200000002,91110201.5699999
2016,96250.25,91724236.922
2017,96345.0,84654743.26200004
2018,107233.75,85376399.21999997
