Date,Count
2001,10
2002,18
2003,25
2004,12
2005,25
2006,19
2007,33
2008,65
2009,18
2010,20
2011,53
2012,18
2013,11
2014,16
2015,34
2016,18
2017,22
2018,10
2019,19
2020,3
