Program,State,CD,Facilities,Percent
CAA,CA,,308,13.218884120171673
CWA,CA,,2277,12.48971532005924
RCRA,CA,,632,0.2983933031477661
CAA,CA,18,2,10.0
CWA,CA,18,14,11.76470588235294
RCRA,CA,18,13,0.8730691739422431
