Date,Count
2001,1
2002,1
2003,12
2004,16
2005,13
2006,11
2007,18
2008,26
2009,13
2010,9
2011,4
2012,0
2013,17
2014,61
2015,23
2016,18
2017,28
2018,21
2019,8
2020,3
