Date,Count
2001,511
2002,756
2003,876
2004,832
2005,1153
2006,1133
2007,1054
2008,1001
2009,1060
2010,1168
2011,1078
2012,1159
2013,1039
2014,708
2015,938
2016,920
2017,974
2018,822
2019,925
2020,326
