Date,Count
2001,841
2002,1104
2003,2566
2004,3732
2005,2531
2006,2047
2007,1557
2008,755
2009,1181
2010,2242
2011,2794
2012,4006
2013,3745
2014,3807
2015,3754
2016,3444
2017,3874
2018,3722
2019,3708
2020,1808
