Date,Count
2001,1032
2002,2007
2003,2085
2004,2093
2005,1943
2006,1577
2007,1630
2008,1769
2009,1887
2010,1895
2011,2034
2012,2163
2013,2052
2014,2169
2015,1978
2016,1945
2017,1752
2018,1874
2019,1779
2020,709
