Date,Count
2001,168
2002,215
2003,217
2004,215
2005,231
2006,197
2007,249
2008,318
2009,306
2010,304
2011,381
2012,612
2013,699
2014,841
2015,682
2016,642
2017,522
2018,643
2019,586
2020,235
