Date,Sum_District,Sum_State
2010,5883803.04,92128228.05337499
2011,5949891.5,95191125.36406332
2012,4403267.614,88658340.30074768
2013,2847060.7600000002,89936006.10200007
2014,5432037.050000001,87032003.66499996
2015,2509243.852,80621463.91399999
2016,1999494.4060000002,75499418.81319697
2017,1471600.5040000002,81748023.54798302
2018,1677989.148,79365312.79800001
