Date,Count
2001,8
2002,10
2003,7
2004,13
2005,4
2006,5
2007,9
2008,8
2009,3
2010,7
2011,5
2012,2
2013,4
2014,2
2015,10
2016,17
2017,11
2018,11
2019,21
2020,4
