Date,Count
2001,50
2002,124
2003,128
2004,152
2005,159
2006,155
2007,171
2008,166
2009,193
2010,170
2011,199
2012,239
2013,185
2014,156
2015,158
2016,124
2017,112
2018,138
2019,136
2020,38
