Date,Count
2001,118
2002,119
2003,108
2004,118
2005,150
2006,184
2007,162
2008,119
2009,111
2010,113
2011,171
2012,90
2013,55
2014,79
2015,93
2016,41
2017,46
2018,41
2019,34
2020,26
