Date,Sum_District,Sum_State
2010,14406847.129999999,160310219.86750698
2011,14091890.074000001,155004934.429913
2012,14568219.508,147561574.14123592
2013,14242689.186,144316140.66700011
2014,14657051.2788564,150201837.15290618
2015,13893356.495516801,147681033.13669476
2016,12168265.971184399,148208305.3978589
2017,9652185.662,146776557.02152318
2018,8619372.969999999,148107518.19733655
