Date,Count
2001,96
2002,113
2003,73
2004,60
2005,96
2006,108
2007,124
2008,127
2009,162
2010,135
2011,150
2012,132
2013,130
2014,151
2015,89
2016,140
2017,119
2018,123
2019,142
2020,46
