Date,Count
2001,147
2002,128
2003,141
2004,129
2005,147
2006,104
2007,116
2008,174
2009,142
2010,48
2011,96
2012,69
2013,107
2014,84
2015,115
2016,94
2017,92
2018,90
2019,90
2020,9
