Date,Count
2001,32
2002,37
2003,25
2004,24
2005,24
2006,32
2007,38
2008,48
2009,27
2010,20
2011,41
2012,25
2013,27
2014,30
2015,40
2016,54
2017,29
2018,27
2019,50
2020,15
