Program,State,CD,Facilities,Percent
CAA,NY,,23,0.18965943761853715
CWA,NY,,2229,30.87257617728532
RCRA,NY,,247,0.7980098216593435
CAA,NY,27,0,0.0
CWA,NY,27,164,29.129662522202487
RCRA,NY,27,10,0.9066183136899365
