Date,Count
2001,87
2002,103
2003,82
2004,47
2005,30
2006,36
2007,49
2008,58
2009,77
2010,76
2011,67
2012,51
2013,58
2014,61
2015,50
2016,49
2017,39
2018,24
2019,34
2020,2
