Date,Amount,Count
2001,0.0,25
2002,0.0,20
2003,0.0,18
2004,1813.0,13
2005,10000.0,13
2006,0.0,17
2007,20000.0,26
2008,20000.0,25
2009,15000.0,50
2010,0.0,40
2011,13340.0,36
2012,18090.0,42
2013,3750.0,43
2014,8334.0,34
2015,31077.0,32
2016,0.0,32
2017,0.0,22
2018,0.0,16
2019,4000.0,25
2020,0.0,3
