Program,State,CD,Facilities,Percent
CAA,WA,,17,2.401129943502825
CWA,WA,,2954,72.06635764820687
RCRA,WA,,154,4.068692206076618
CAA,WA,3,6,8.695652173913043
CWA,WA,3,493,75.15243902439023
RCRA,WA,3,16,4.444444444444445
