Program,State,CD,Facilities,Percent
CAA,LA,,45,0.5091649694501018
CWA,LA,,3960,26.802030456852794
RCRA,LA,,230,1.3262599469496021
CAA,LA,2,13,2.6052104208416833
CWA,LA,2,314,26.058091286307057
RCRA,LA,2,66,2.1498371335504887
