Date,Count
2001,70
2002,72
2003,67
2004,105
2005,117
2006,104
2007,135
2008,102
2009,98
2010,91
2011,75
2012,73
2013,77
2014,62
2015,42
2016,40
2017,57
2018,44
2019,44
2020,7
