Date,Sum_District,Sum_State
2010,7605777.457867001,23534101.421347007
2011,4611344.301999999,20592731.542181004
2012,3418965.991896,18129261.47317201
2013,4905047.045000001,18662615.445799995
2014,4381625.623,16855917.091119997
2015,4654416.913000002,17180315.608515993
2016,3536851.554,16346207.358394003
2017,2799697.187,15738466.552591002
2018,1377050.2419999999,13409773.195394
