Date,Count
2001,27
2002,18
2003,43
2004,68
2005,75
2006,30
2007,82
2008,66
2009,59
2010,53
2011,39
2012,24
2013,40
2014,29
2015,27
2016,20
2017,30
2018,16
2019,23
2020,4
