Date,Sum_District,Sum_State
2010,13752674.239447,392618781.51064694
2011,15218262.948872002,454399386.5906877
2012,12883601.048189,442949754.5115475
2013,14692558.809948001,459158642.17809796
2014,13117796.422999999,463001112.7290405
2015,12988174.095399994,452140104.0811646
2016,14381093.514,480400508.38756
2017,14444827.689199999,479064156.95789254
2018,13803691.8439,492029365.3983209
