Program,State,CD,Facilities,Percent
CAA,TX,,272,4.924859677711389
CWA,TX,,2677,7.138857036187632
RCRA,TX,,360,2.4469820554649266
CAA,TX,10,2,2.631578947368421
CWA,TX,10,109,7.404891304347825
RCRA,TX,10,6,2.18978102189781
