Date,Sum_District,Sum_State
2010,346804.29,158000438.54859495
2011,326442.56799999997,152226637.99525255
2012,313992.662,136059139.74821326
2013,301721.80600000004,139710236.56099996
2014,324524.75399999996,139772498.96399993
2015,380702.76,122674620.66999993
2016,397460.35399999993,118936524.57599995
2017,566402.5599999999,118932829.20099999
2018,509994.958,116049037.6908
