Date,Count
2001,761
2002,863
2003,949
2004,761
2005,738
2006,539
2007,645
2008,858
2009,838
2010,810
2011,926
2012,545
2013,607
2014,631
2015,540
2016,598
2017,935
2018,725
2019,450
2020,95
