Date,Count
2001,46
2002,37
2003,93
2004,48
2005,50
2006,82
2007,187
2008,179
2009,172
2010,80
2011,119
2012,97
2013,126
2014,165
2015,78
2016,122
2017,123
2018,138
2019,144
2020,62
