Program,State,CD,Facilities,Percent
CAA,KY,,8,1.171303074670571
CWA,KY,,2005,24.622375046051822
RCRA,KY,,74,3.6742800397219466
CAA,KY,2,0,0.0
CWA,KY,2,241,20.0332502078138
RCRA,KY,2,14,4.53074433656958
