Date,Count
2001,1441
2002,1324
2003,1420
2004,1590
2005,1512
2006,1613
2007,1771
2008,1954
2009,1608
2010,1927
2011,2808
2012,3017
2013,3283
2014,3143
2015,4043
2016,3488
2017,3306
2018,3397
2019,3334
2020,1796
