Date,Sum_District,Sum_State
2010,8522489.962000003,35340514.08931401
2011,8888974.129999999,32796450.896999996
2012,7324097.232,26673169.95800001
2013,7617338.184000002,24715415.584000006
2014,7652000.390000001,27148575.76000001
2015,7920648.28,24218386.494
2016,7533791.246,24064976.17200001
2017,5590153.504,19204436.599999994
2018,6758565.622000002,23940532.990000006
