Date,Sum_District,Sum_State
2010,78345316.59140001,163293975.19379792
2011,75554355.91442502,166722597.35424703
2012,74370292.03125,156452492.69041997
2013,74966204.93199998,157222360.42999992
2014,77562600.13399999,161334236.360197
2015,68382240.28,143057142.461197
2016,67081930.716999985,139372152.51277292
2017,64831514.610999994,138486643.37378806
2018,68651368.73599999,146262510.55799994
