Date,Count
2001,29
2002,31
2003,48
2004,42
2005,19
2006,7
2007,47
2008,12
2009,16
2010,16
2011,21
2012,14
2013,33
2014,22
2015,17
2016,3
2017,46
2018,133
2019,106
2020,22
