Date,Count
2001,66
2002,96
2003,179
2004,191
2005,192
2006,174
2007,223
2008,202
2009,169
2010,178
2011,169
2012,161
2013,175
2014,164
2015,149
2016,120
2017,191
2018,286
2019,307
2020,32
