Date,Amount,Count
2001,278795.9,257
2002,248220.0,195
2003,624942.5,277
2004,781147.0,232
2005,473592.0,252
2006,209504.5,216
2007,492552.0,192
2008,116243.0,171
2009,291983.88999999996,140
2010,560614.2,156
2011,71606.87,117
2012,83360.0,97
2013,285180.57,102
2014,159386.43,123
2015,119139.75,81
2016,124129.36,50
2017,139169.46,105
2018,155126.62,98
2019,392505.4,99
2020,237775.09000000003,43
