Date,Count
2001,43
2002,74
2003,49
2004,68
2005,57
2006,62
2007,50
2008,44
2009,40
2010,29
2011,33
2012,32
2013,44
2014,46
2015,21
2016,16
2017,25
2018,24
2019,19
2020,2
