Date,Count
2001,1340
2002,1281
2003,878
2004,825
2005,767
2006,749
2007,676
2008,577
2009,726
2010,844
2011,741
2012,687
2013,666
2014,667
2015,579
2016,653
2017,656
2018,571
2019,478
2020,83
