Date,Sum_District,Sum_State
2010,484885.62399999995,163293975.19379792
2011,680780.556,166722597.35424703
2012,912145.8200000001,156452492.69041997
2013,764214.9700000001,157222360.42999992
2014,650210.2280000001,161334236.360197
2015,1036982.256,143057142.461197
2016,1170747.8579999998,139372152.51277292
2017,908300.7580000001,138486643.37378806
2018,1335537.454,146262510.55799994
