Date,Count
2001,15
2002,39
2003,38
2004,41
2005,42
2006,40
2007,74
2008,60
2009,60
2010,53
2011,63
2012,55
2013,37
2014,33
2015,29
2016,25
2017,10
2018,22
2019,23
2020,14
