Program,State,CD,Facilities,Percent
CAA,FL,,75,1.8815855494229805
CWA,FL,,511,2.415504608839518
RCRA,FL,,194,0.6873826311873295
CAA,FL,12,2,1.8181818181818181
CWA,FL,12,15,2.029769959404601
RCRA,FL,12,4,0.6116207951070336
